Date,Price,Open,High,Low,Vol.,Change %
19/12/2016,"7,076.88","7,137.62","7,139.19","7,061.54",256.04M,-0.85%
18/12/2016,"7,137.62","7,090.91","7,142.38","7,090.91",234.00M,0.66%
15/12/2016,"7,090.91","7,066.04","7,106.47","7,040.78",238.23M,0.35%
14/12/2016,"7,066.04","7,108.44","7,125.65","7,050.49",258.77M,-0.60%
13/12/2016,"7,108.44","7,162.38","7,162.74","7,082.81",266.10M,-0.75%
12/12/2016,"7,162.38","7,197.87","7,234.51","7,151.25",478.18M,-0.49%
11/12/2016,"7,197.87","7,118.00","7,209.45","7,118.00",364.52M,1.12%
08/12/2016,"7,118.00","7,124.10","7,144.94","7,110.95",289.49M,-0.09%
07/12/2016,"7,124.10","7,155.20","7,168.51","7,118.23",434.30M,-0.43%
06/12/2016,"7,155.20","7,106.22","7,160.60","7,098.87",462.82M,0.69%
05/12/2016,"7,106.22","7,130.34","7,130.72","7,027.76",312.33M,-0.34%
04/12/2016,"7,130.34","7,093.66","7,204.66","7,092.85",401.40M,0.52%
01/12/2016,"7,093.66","7,000.18","7,117.63","7,001.79",373.54M,1.34%
30/11/2016,"7,000.18","6,896.83","7,025.27","6,896.83",385.28M,1.50%
29/11/2016,"6,896.83","6,903.85","6,951.93","6,889.57",329.12M,-0.10%
28/11/2016,"6,903.85","6,843.78","6,913.07","6,832.84",329.79M,0.88%
27/11/2016,"6,843.78","6,796.75","6,860.20","6,747.62",226.13M,0.69%
24/11/2016,"6,796.75","6,796.13","6,897.66","6,754.93",465.34M,0.01%
23/11/2016,"6,796.13","6,601.59","6,803.20","6,600.79",402.22M,2.95%
22/11/2016,"6,601.59","6,496.74","6,607.35","6,496.44",285.57M,1.61%
21/11/2016,"6,496.74","6,570.49","6,603.63","6,477.35",228.32M,-1.12%
20/11/2016,"6,570.49","6,628.88","6,658.46","6,553.40",226.93M,-0.88%
17/11/2016,"6,628.88","6,647.75","6,665.97","6,590.30",284.74M,-0.28%
16/11/2016,"6,647.75","6,492.86","6,665.66","6,493.38",324.98M,2.39%
15/11/2016,"6,492.86","6,631.15","6,639.11","6,346.44",360.72M,-2.09%
14/11/2016,"6,631.15","6,663.31","6,691.44","6,613.94",444.75M,-0.48%
13/11/2016,"6,663.31","6,528.05","6,669.50","6,525.52",363.63M,2.07%
10/11/2016,"6,528.05","6,379.62","6,550.61","6,379.62",400.97M,2.33%
09/11/2016,"6,379.62","6,327.79","6,392.17","6,140.97",435.88M,0.82%
08/11/2016,"6,327.79","6,197.68","6,374.27","6,194.42",337.83M,2.10%
07/11/2016,"6,197.68","6,106.31","6,199.24","6,105.88",233.88M,1.50%
06/11/2016,"6,106.31","6,060.46","6,109.55","6,028.10",205.03M,0.76%
03/11/2016,"6,060.46","5,989.62","6,061.60","5,976.82",186.11M,1.18%
02/11/2016,"5,989.62","5,997.03","6,011.87","5,959.18",217.02M,-0.12%
01/11/2016,"5,997.03","6,012.22","6,025.04","5,976.72",192.47M,-0.25%
31/10/2016,"6,012.22","5,977.98","6,017.46","5,964.50",171.48M,0.57%
30/10/2016,"5,977.98","5,936.30","5,995.29","5,914.75",180.88M,0.70%
27/10/2016,"5,936.30","5,884.99","5,940.04","5,860.35",177.29M,0.87%
26/10/2016,"5,884.99","5,882.44","5,915.96","5,820.64",221.66M,0.04%
25/10/2016,"5,882.44","5,796.85","5,887.03","5,792.02",182.53M,1.48%
24/10/2016,"5,796.85","5,739.92","5,807.65","5,727.39",242.27M,0.99%
23/10/2016,"5,739.92","5,651.80","5,742.10","5,651.80",254.75M,1.56%
20/10/2016,"5,651.80","5,522.57","5,685.29","5,524.01",238.58M,2.34%
19/10/2016,"5,522.57","5,460.94","5,523.28","5,455.27",148.48M,1.13%
18/10/2016,"5,460.94","5,564.67","5,567.70","5,423.39",143.79M,-1.86%
17/10/2016,"5,564.67","5,632.69","5,636.10","5,556.32",129.90M,-1.21%
16/10/2016,"5,632.69","5,693.96","5,695.34","5,612.58",142.36M,-1.08%
13/10/2016,"5,693.96","5,692.66","5,754.31","5,681.84",248.62M,0.02%
12/10/2016,"5,692.66","5,655.61","5,721.78","5,637.95",192.79M,0.66%
11/10/2016,"5,655.61","5,574.22","5,679.56","5,568.60",216.05M,1.46%
10/10/2016,"5,574.22","5,506.78","5,574.89","5,451.74",168.27M,1.22%
09/10/2016,"5,506.78","5,631.26","5,663.46","5,498.01",166.48M,-2.21%
06/10/2016,"5,631.26","5,585.11","5,656.65","5,576.57",182.26M,0.83%
05/10/2016,"5,585.11","5,525.70","5,592.81","5,503.92",256.31M,1.08%
04/10/2016,"5,525.70","5,416.47","5,528.33","5,414.68",182.67M,2.02%
03/10/2016,"5,416.47","5,448.20","5,472.25","5,327.49",228.26M,-0.58%
02/10/2016,"5,448.20","5,623.34","5,655.20","5,434.64",149.14M,-3.11%
29/09/2016,"5,623.34","5,534.43","5,639.90","5,477.90",239.01M,1.61%
28/09/2016,"5,534.43","5,730.69","5,745.90","5,440.70",266.93M,-3.42%
27/09/2016,"5,730.69","5,956.59","5,956.23","5,718.54",236.65M,-3.79%
26/09/2016,"5,956.59","5,913.00","5,981.15","5,913.37",103.01M,0.74%
25/09/2016,"5,913.00","5,948.92","5,958.22","5,879.91",111.56M,-0.60%
21/09/2016,"5,948.92","5,925.14","5,956.45","5,911.71",105.73M,0.40%
20/09/2016,"5,925.14","5,935.96","5,947.27","5,868.91",130.69M,-0.18%
19/09/2016,"5,935.96","6,060.07","6,086.67","5,911.99",153.16M,-2.05%
18/09/2016,"6,060.07","6,176.53","6,176.53","6,055.95",82.37M,-1.89%
08/09/2016,"6,176.53","6,139.38","6,181.62","6,136.49",104.94M,0.61%
07/09/2016,"6,139.38","6,190.35","6,198.40","6,123.99",114.83M,-0.82%
06/09/2016,"6,190.35","6,204.08","6,238.27","6,174.48",118.18M,-0.22%
05/09/2016,"6,204.08","6,099.03","6,218.52","6,100.64",210.72M,1.72%
04/09/2016,"6,099.03","6,021.81","6,104.46","6,021.99",133.81M,1.28%
01/09/2016,"6,021.81","6,079.51","6,082.96","5,989.01",160.43M,-0.95%
31/08/2016,"6,079.51","6,129.59","6,130.21","6,079.51",117.58M,-0.82%
30/08/2016,"6,129.59","6,071.16","6,138.04","6,067.76",120.17M,0.96%
29/08/2016,"6,071.16","6,071.41","6,085.72","6,051.17",123.07M,0.00%
28/08/2016,"6,071.41","5,976.89","6,077.06","5,951.22",139.67M,1.58%
25/08/2016,"5,976.89","6,027.89","6,027.09","5,910.55",152.72M,-0.85%
24/08/2016,"6,027.89","6,095.89","6,107.61","6,024.76",146.19M,-1.12%
23/08/2016,"6,095.89","6,109.77","6,109.77","6,063.40",134.11M,-0.23%
22/08/2016,"6,109.77","6,212.47","6,212.47","6,092.62",122.87M,-1.65%
21/08/2016,"6,212.47","6,227.03","6,254.63","6,201.85",119.82M,-0.23%
18/08/2016,"6,227.03","6,220.29","6,244.25","6,145.56",153.30M,0.11%
17/08/2016,"6,220.29","6,328.55","6,334.64","6,216.27",177.31M,-1.71%
16/08/2016,"6,328.55","6,357.57","6,370.78","6,325.84",139.18M,-0.46%
15/08/2016,"6,357.57","6,374.29","6,391.72","6,349.86",132.99M,-0.26%
14/08/2016,"6,374.29","6,325.62","6,384.51","6,325.62",156.48M,0.77%
11/08/2016,"6,325.62","6,354.59","6,354.96","6,321.84",163.92M,-0.46%
10/08/2016,"6,354.59","6,381.45","6,396.17","6,352.11",143.25M,-0.42%
09/08/2016,"6,381.45","6,319.30","6,386.15","6,309.02",171.35M,0.98%
08/08/2016,"6,319.30","6,289.51","6,321.32","6,281.56",180.88M,0.47%
07/08/2016,"6,289.51","6,246.45","6,293.84","6,244.03",123.73M,0.69%
04/08/2016,"6,246.45","6,237.56","6,278.48","6,235.45",168.15M,0.14%
03/08/2016,"6,237.56","6,268.13","6,270.81","6,226.43",176.56M,-0.49%
02/08/2016,"6,268.13","6,345.73","6,344.93","6,230.44",245.19M,-1.22%
01/08/2016,"6,345.73","6,302.17","6,355.53","6,302.17",171.88M,0.69%
31/07/2016,"6,302.17","6,335.59","6,352.27","6,269.57",166.26M,-0.53%
28/07/2016,"6,335.59","6,431.58","6,433.79","6,321.39",189.96M,-1.49%
27/07/2016,"6,431.58","6,470.82","6,475.99","6,406.52",144.75M,-0.61%
26/07/2016,"6,470.82","6,516.08","6,523.22","6,457.34",129.60M,-0.69%
25/07/2016,"6,516.08","6,523.56","6,532.81","6,460.83",187.40M,-0.11%
24/07/2016,"6,523.56","6,601.00","6,611.53","6,519.67",204.58M,-1.17%
21/07/2016,"6,601.00","6,630.61","6,648.10","6,597.88",183.87M,-0.45%
20/07/2016,"6,630.61","6,646.86","6,655.54","6,622.36",166.22M,-0.24%
19/07/2016,"6,646.86","6,681.97","6,686.63","6,635.99",180.51M,-0.53%
18/07/2016,"6,681.97","6,680.79","6,702.99","6,658.04",206.42M,0.02%
17/07/2016,"6,680.79","6,661.65","6,698.13","6,661.65",173.65M,0.29%
14/07/2016,"6,661.65","6,691.23","6,698.88","6,653.64",259.31M,-0.44%
13/07/2016,"6,691.23","6,625.78","6,694.05","6,624.03",308.95M,0.99%
12/07/2016,"6,625.78","6,570.34","6,627.04","6,570.34",252.31M,0.84%
11/07/2016,"6,570.34","6,555.87","6,584.70","6,546.41",241.22M,0.22%
10/07/2016,"6,555.87","6,499.88","6,556.31","6,494.47",242.41M,0.86%
30/06/2016,"6,499.88","6,500.42","6,528.69","6,499.77",233.32M,-0.01%
29/06/2016,"6,500.42","6,480.32","6,525.36","6,480.33",234.23M,0.31%
28/06/2016,"6,480.32","6,464.84","6,495.60","6,457.00",285.79M,0.24%
27/06/2016,"6,464.84","6,478.60","6,550.20","6,461.32",236.55M,-0.21%
26/06/2016,"6,478.60","6,550.97","6,547.74","6,256.68",332.66M,-1.10%
23/06/2016,"6,550.97","6,532.42","6,554.19","6,521.30",199.18M,0.28%
22/06/2016,"6,532.42","6,553.01","6,585.61","6,531.79",158.12M,-0.31%
21/06/2016,"6,553.01","6,558.92","6,584.97","6,549.70",146.33M,-0.09%
20/06/2016,"6,558.92","6,542.40","6,572.74","6,537.80",150.24M,0.25%
19/06/2016,"6,542.40","6,542.64","6,591.69","6,539.41",171.25M,0.00%
16/06/2016,"6,542.64","6,566.68","6,572.71","6,534.18",179.62M,-0.37%
15/06/2016,"6,566.68","6,626.58","6,647.17","6,564.65",265.53M,-0.90%
14/06/2016,"6,626.58","6,589.64","6,626.58","6,580.92",234.37M,0.56%
13/06/2016,"6,589.64","6,570.89","6,596.07","6,550.95",212.09M,0.29%
12/06/2016,"6,570.89","6,606.92","6,606.11","6,553.24",211.52M,-0.55%
09/06/2016,"6,606.92","6,604.96","6,644.76","6,587.58",337.76M,0.03%
08/06/2016,"6,604.96","6,533.42","6,630.88","6,530.89",334.85M,1.09%
07/06/2016,"6,533.42","6,477.07","6,537.25","6,476.69",243.90M,0.87%
06/06/2016,"6,477.07","6,413.02","6,479.47","6,396.47",145.77M,1.00%
05/06/2016,"6,413.02","6,488.79","6,504.36","6,409.51",214.18M,-1.17%
02/06/2016,"6,488.79","6,457.95","6,493.26","6,457.14",157.96M,0.48%
01/06/2016,"6,457.95","6,448.42","6,473.71","6,425.55",145.98M,0.15%
31/05/2016,"6,448.42","6,359.91","6,448.59","6,359.91",134.56M,1.39%
30/05/2016,"6,359.91","6,428.39","6,434.30","6,349.09",166.66M,-1.07%
29/05/2016,"6,428.39","6,482.48","6,491.29","6,406.38",146.51M,-0.83%
26/05/2016,"6,482.48","6,516.49","6,566.79","6,474.36",183.15M,-0.52%
25/05/2016,"6,516.49","6,474.84","6,555.82","6,474.84",180.32M,0.64%
24/05/2016,"6,474.84","6,425.23","6,477.11","6,399.71",171.25M,0.77%
23/05/2016,"6,425.23","6,628.95","6,633.60","6,414.69",246.22M,-3.07%
22/05/2016,"6,628.95","6,695.26","6,703.52","6,628.38",176.30M,-0.99%
19/05/2016,"6,695.26","6,737.40","6,737.40","6,681.76",213.79M,-0.63%
18/05/2016,"6,737.40","6,739.79","6,749.92","6,727.77",202.97M,-0.04%
17/05/2016,"6,739.79","6,699.18","6,775.98","6,699.18",284.20M,0.61%
16/05/2016,"6,699.18","6,692.60","6,720.84","6,664.42",237.64M,0.10%
15/05/2016,"6,692.60","6,694.82","6,750.41","6,689.67",229.99M,-0.03%
12/05/2016,"6,694.82","6,654.20","6,719.69","6,651.41",241.09M,0.61%
11/05/2016,"6,654.20","6,644.82","6,679.97","6,637.00",270.85M,0.14%
10/05/2016,"6,644.82","6,693.91","6,693.91","6,639.55",285.54M,-0.73%
09/05/2016,"6,693.91","6,672.48","6,694.91","6,652.56",284.35M,0.32%
08/05/2016,"6,672.48","6,656.41","6,734.05","6,656.41",292.00M,0.24%
05/05/2016,"6,656.41","6,586.50","6,672.08","6,586.50",294.56M,1.06%
04/05/2016,"6,586.50","6,638.15","6,638.15","6,574.22",287.67M,-0.78%
03/05/2016,"6,638.15","6,716.49","6,737.35","6,623.99",354.65M,-1.17%
02/05/2016,"6,716.49","6,754.23","6,757.72","6,675.17",306.44M,-0.56%
01/05/2016,"6,754.23","6,805.84","6,840.82","6,732.92",343.43M,-0.76%
28/04/2016,"6,805.84","6,820.30","6,842.30","6,794.83",343.29M,-0.21%
27/04/2016,"6,820.30","6,757.14","6,824.23","6,757.15",383.14M,0.93%
26/04/2016,"6,757.14","6,868.09","6,868.94","6,749.82",362.38M,-1.62%
25/04/2016,"6,868.09","6,698.78","6,875.69","6,647.90",555.18M,2.53%
24/04/2016,"6,698.78","6,587.68","6,722.51","6,587.11",462.76M,1.69%
21/04/2016,"6,587.68","6,512.43","6,597.18","6,510.80",391.43M,1.16%
20/04/2016,"6,512.43","6,531.90","6,538.21","6,482.59",288.82M,-0.30%
19/04/2016,"6,531.90","6,424.90","6,534.91","6,425.71",325.63M,1.67%
18/04/2016,"6,424.90","6,412.37","6,428.16","6,309.61",286.74M,0.20%
17/04/2016,"6,412.37","6,509.02","6,531.20","6,398.76",301.51M,-1.48%
14/04/2016,"6,509.02","6,442.04","6,513.09","6,435.18",294.80M,1.04%
13/04/2016,"6,442.04","6,403.60","6,447.64","6,404.41",317.63M,0.60%
12/04/2016,"6,403.60","6,311.58","6,418.44","6,296.67",286.18M,1.46%
11/04/2016,"6,311.58","6,346.16","6,346.16","6,306.07",266.37M,-0.54%
10/04/2016,"6,346.16","6,258.11","6,352.95","6,257.13",190.49M,1.41%
07/04/2016,"6,258.11","6,213.58","6,273.34","6,214.38",226.84M,0.72%
06/04/2016,"6,213.58","6,201.09","6,251.11","6,195.39",253.49M,0.20%
05/04/2016,"6,201.09","6,210.91","6,210.91","6,156.09",224.54M,-0.16%
04/04/2016,"6,210.91","6,126.12","6,219.45","6,117.57",195.70M,1.38%
03/04/2016,"6,126.12","6,223.13","6,223.13","6,065.86",183.43M,-1.56%
31/03/2016,"6,223.13","6,215.65","6,232.93","6,153.55",185.37M,0.12%
30/03/2016,"6,215.65","6,176.84","6,222.97","6,163.99",187.74M,0.63%
29/03/2016,"6,176.84","6,268.71","6,268.35","6,141.98",204.33M,-1.47%
28/03/2016,"6,268.71","6,256.68","6,321.71","6,233.56",230.32M,0.19%
27/03/2016,"6,256.68","6,350.90","6,360.39","6,238.46",256.96M,-1.48%
24/03/2016,"6,350.90","6,460.98","6,460.78","6,345.19",272.25M,-1.70%
23/03/2016,"6,460.98","6,481.68","6,517.89","6,458.22",279.22M,-0.32%
22/03/2016,"6,481.68","6,486.11","6,515.34","6,427.87",335.39M,-0.07%
21/03/2016,"6,486.11","6,482.35","6,525.46","6,465.55",315.30M,0.06%
20/03/2016,"6,482.35","6,394.67","6,501.06","6,396.28",335.53M,1.37%
17/03/2016,"6,394.67","6,305.78","6,413.39","6,306.58",309.97M,1.41%
16/03/2016,"6,305.78","6,232.69","6,306.97","6,218.72",252.29M,1.17%
15/03/2016,"6,232.69","6,288.30","6,288.30","6,202.17",236.28M,-0.88%
14/03/2016,"6,288.30","6,369.31","6,385.50","6,287.80",311.41M,-1.27%
13/03/2016,"6,369.31","6,354.48","6,404.35","6,354.48",263.14M,0.23%
10/03/2016,"6,354.48","6,370.37","6,432.09","6,350.05",282.61M,-0.25%
09/03/2016,"6,370.37","6,430.87","6,430.87","6,343.92",362.92M,-0.94%
08/03/2016,"6,430.87","6,387.44","6,452.71","6,387.78",380.62M,0.68%
07/03/2016,"6,387.44","6,396.36","6,418.41","6,362.87",370.27M,-0.14%
06/03/2016,"6,396.36","6,216.31","6,398.97","6,217.92",370.10M,2.90%
03/03/2016,"6,216.31","6,170.16","6,223.78","6,164.50",253.33M,0.75%
02/03/2016,"6,170.16","6,180.66","6,223.33","6,146.44",296.86M,-0.17%
01/03/2016,"6,180.66","6,092.50","6,190.72","6,093.31",337.89M,1.45%
29/02/2016,"6,092.50","6,092.01","6,155.65","6,084.41",337.89M,0.01%
28/02/2016,"6,092.01","5,975.94","6,096.58","5,975.94",247.77M,1.94%
25/02/2016,"5,975.94","5,942.28","5,995.63","5,942.46",244.97M,0.57%
24/02/2016,"5,942.28","6,023.08","6,023.08","5,929.93",280.24M,-1.34%
23/02/2016,"6,023.08","5,977.70","6,023.68","5,965.65",309.13M,0.76%
22/02/2016,"5,977.70","5,880.61","5,985.97","5,881.41",326.88M,1.65%
21/02/2016,"5,880.61","5,884.16","5,917.99","5,862.46",281.05M,-0.06%
18/02/2016,"5,884.16","5,801.65","5,901.34","5,800.45",300.25M,1.42%
17/02/2016,"5,801.65","5,739.98","5,811.32","5,724.25",268.90M,1.07%
16/02/2016,"5,739.98","5,691.25","5,848.24","5,691.80",329.95M,0.86%
15/02/2016,"5,691.25","5,557.92","5,708.50","5,557.92",264.77M,2.40%
14/02/2016,"5,557.92","5,660.86","5,776.40","5,550.98",258.59M,-1.82%
11/02/2016,"5,660.86","5,832.92","5,835.13","5,654.55",292.64M,-2.95%
10/02/2016,"5,832.92","5,873.64","5,872.84","5,820.81",279.35M,-0.69%
09/02/2016,"5,873.64","5,905.50","5,921.72","5,864.27",295.06M,-0.54%
08/02/2016,"5,905.50","5,895.79","5,971.73","5,885.21",237.62M,0.16%
07/02/2016,"5,895.79","5,973.07","5,973.07","5,876.30",214.41M,-1.29%
04/02/2016,"5,973.07","5,927.36","6,056.39","5,929.77",336.69M,0.77%
03/02/2016,"5,927.36","5,874.19","5,928.52","5,834.47",272.91M,0.91%
02/02/2016,"5,874.19","5,985.72","5,985.72","5,871.88",305.46M,-1.86%
01/02/2016,"5,985.72","5,996.57","6,012.16","5,924.60",284.51M,-0.18%
31/01/2016,"5,996.57","5,879.98","6,098.55","5,882.39",349.00M,1.98%
28/01/2016,"5,879.98","5,698.56","5,882.52","5,703.39",348.21M,3.18%
27/01/2016,"5,698.56","5,637.31","5,744.50","5,638.12",284.97M,1.09%
26/01/2016,"5,637.31","5,610.45","5,639.95","5,503.01",289.22M,0.48%
25/01/2016,"5,610.45","5,611.65","5,629.29","5,560.64",245.08M,-0.02%
24/01/2016,"5,611.65","5,463.60","5,833.80","5,469.24",348.69M,2.71%
21/01/2016,"5,463.60","5,459.84","5,482.98","5,348.61",300.16M,0.07%
20/01/2016,"5,459.84","5,746.40","5,743.18","5,451.14",374.05M,-4.99%
19/01/2016,"5,746.40","5,525.12","5,755.66","5,525.93",360.88M,4.00%
18/01/2016,"5,525.12","5,520.41","5,576.23","5,442.55",399.16M,0.09%
17/01/2016,"5,520.41","5,838.13","5,834.91","5,397.14",271.27M,-5.44%
14/01/2016,"5,838.13","6,038.03","6,038.03","5,784.43",236.72M,-3.31%
13/01/2016,"6,038.03","6,068.75","6,137.73","6,023.79",221.33M,-0.51%
12/01/2016,"6,068.75","6,176.91","6,173.69","6,004.17",257.25M,-1.75%
11/01/2016,"6,176.91","6,090.86","6,180.89","5,968.63",263.35M,1.41%
10/01/2016,"6,090.86","6,225.22","6,265.27","6,056.07",214.27M,-2.16%
07/01/2016,"6,225.22","6,517.71","6,516.10","6,190.91",231.49M,-4.49%
06/01/2016,"6,517.71","6,743.16","6,742.71","6,455.95",210.89M,-3.34%
05/01/2016,"6,743.16","6,788.13","6,857.14","6,705.72",163.02M,-0.66%
04/01/2016,"6,788.13","6,952.22","6,975.70","6,785.86",217.92M,-2.36%
03/01/2016,"6,952.22","6,911.76","6,966.03","6,905.60",158.69M,0.59%
31/12/2015,"6,911.76","6,906.58","6,920.80","6,854.50",205.46M,0.07%
30/12/2015,"6,906.58","6,930.60","6,962.43","6,890.37",259.30M,-0.35%
29/12/2015,"6,930.60","6,992.19","6,989.78","6,755.87",286.75M,-0.88%
28/12/2015,"6,992.19","6,946.00","7,013.04","6,935.10",237.96M,0.66%
27/12/2015,"6,946.00","6,941.75","6,962.68","6,874.26",169.52M,0.06%
24/12/2015,"6,941.75","6,934.06","6,999.25","6,935.67",187.21M,0.11%
23/12/2015,"6,934.06","7,046.97","7,088.97","6,932.00",253.81M,-1.60%
22/12/2015,"7,046.97","6,930.12","7,053.46","6,930.12",241.19M,1.69%
21/12/2015,"6,930.12","6,931.08","6,962.31","6,904.56",221.11M,-0.01%
20/12/2015,"6,931.08","7,045.68","7,043.26","6,898.71",235.70M,-1.63%
17/12/2015,"7,045.68","6,866.80","7,064.24","6,870.82",368.75M,2.61%
16/12/2015,"6,866.80","6,771.53","6,879.78","6,771.53",260.55M,1.41%
15/12/2015,"6,771.53","6,686.27","6,807.70","6,685.97",243.86M,1.28%
14/12/2015,"6,686.27","6,764.60","6,838.07","6,672.38",255.04M,-1.16%
13/12/2015,"6,764.60","6,949.00","6,947.40","6,703.09",263.32M,-2.65%
10/12/2015,"6,949.00","7,000.72","7,017.88","6,941.65",244.14M,-0.74%
09/12/2015,"7,000.72","6,991.44","7,040.56","6,979.24",234.52M,0.13%
08/12/2015,"6,991.44","7,166.73","7,165.12","6,959.33",237.52M,-2.45%
07/12/2015,"7,166.73","7,261.40","7,266.87","7,163.20",208.16M,-1.30%
06/12/2015,"7,261.40","7,268.02","7,286.02","7,236.33",186.24M,-0.09%
03/12/2015,"7,268.02","7,347.43","7,346.63","7,260.93",243.45M,-1.08%
02/12/2015,"7,347.43","7,293.79","7,349.01","7,274.28",257.68M,0.74%
01/12/2015,"7,293.79","7,239.93","7,300.43","7,239.93",245.65M,0.74%
30/11/2015,"7,239.93","7,251.64","7,257.35","7,215.97",226.20M,-0.16%
29/11/2015,"7,251.64","7,238.56","7,277.49","7,234.09",213.17M,0.18%
26/11/2015,"7,238.56","7,208.36","7,255.89","7,203.81",192.98M,0.42%
25/11/2015,"7,208.36","7,202.10","7,229.18","7,188.31",179.13M,0.09%
24/11/2015,"7,202.10","7,149.61","7,241.64","7,149.61",232.51M,0.73%
23/11/2015,"7,149.61","7,179.17","7,185.03","7,128.28",265.37M,-0.41%
22/11/2015,"7,179.17","7,034.08","7,196.04","7,034.88",248.81M,2.06%
19/11/2015,"7,034.08","6,953.47","7,051.98","6,954.27",209.60M,1.16%
18/11/2015,"6,953.47","6,916.77","6,954.79","6,906.53",196.05M,0.53%
17/11/2015,"6,916.77","6,960.09","6,996.33","6,916.73",231.72M,-0.62%
16/11/2015,"6,960.09","6,881.42","6,970.40","6,877.81",210.94M,1.14%
15/11/2015,"6,881.42","7,083.43","7,082.62","6,860.59",243.24M,-2.85%
12/11/2015,"7,083.43","7,128.28","7,161.45","7,081.74",227.12M,-0.63%
11/11/2015,"7,128.28","6,986.89","7,153.86","6,986.88",264.88M,2.02%
10/11/2015,"6,986.89","7,015.29","7,029.93","6,960.03",236.73M,-0.40%
09/11/2015,"7,015.29","6,922.96","7,017.69","6,913.46",257.18M,1.33%
08/11/2015,"6,922.96","6,961.23","6,961.23","6,827.79",192.55M,-0.55%
05/11/2015,"6,961.23","7,035.46","7,037.07","6,956.75",209.03M,-1.06%
04/11/2015,"7,035.46","6,955.11","7,035.82","6,889.89",229.99M,1.16%
03/11/2015,"6,955.11","7,066.24","7,091.35","6,940.89",253.59M,-1.57%
02/11/2015,"7,066.24","7,045.77","7,118.20","7,035.48",217.78M,0.29%
01/11/2015,"7,045.77","7,124.80","7,124.80","7,000.64",167.30M,-1.11%
29/10/2015,"7,124.80","7,118.42","7,220.06","7,109.31",178.32M,0.09%
28/10/2015,"7,118.42","7,097.59","7,122.68","6,990.88",234.57M,0.29%
27/10/2015,"7,097.59","7,319.15","7,319.15","7,033.29",254.20M,-3.03%
26/10/2015,"7,319.15","7,276.26","7,320.23","7,192.05",190.66M,0.59%
25/10/2015,"7,276.26","7,382.59","7,433.71","7,273.69",162.11M,-1.44%
22/10/2015,"7,382.59","7,479.01","7,481.08","7,312.51",215.10M,-1.29%
21/10/2015,"7,479.01","7,689.76","7,690.57","7,471.36",226.63M,-2.74%
20/10/2015,"7,689.76","7,765.22","7,769.84","7,678.39",201.54M,-0.97%
19/10/2015,"7,765.22","7,792.62","7,793.61","7,750.49",213.31M,-0.35%
18/10/2015,"7,792.62","7,698.73","7,800.10","7,699.53",222.72M,1.22%
15/10/2015,"7,698.73","7,784.50","7,784.50","7,698.17",223.51M,-1.10%
14/10/2015,"7,784.50","7,776.74","7,786.79","7,723.58",202.19M,0.10%
13/10/2015,"7,776.74","7,816.71","7,816.71","7,744.22",216.64M,-0.51%
12/10/2015,"7,816.71","7,827.08","7,866.89","7,807.70",261.85M,-0.13%
11/10/2015,"7,827.08","7,685.27","7,853.19","7,685.27",293.56M,1.85%
08/10/2015,"7,685.27","7,602.68","7,687.43","7,587.66",195.48M,1.09%
07/10/2015,"7,602.68","7,462.49","7,623.05","7,462.49",240.68M,1.88%
06/10/2015,"7,462.49","7,461.52","7,498.37","7,447.69",153.29M,0.01%
05/10/2015,"7,461.52","7,370.67","7,465.25","7,370.67",145.06M,1.23%
04/10/2015,"7,370.67","7,341.94","7,382.34","7,333.27",94.11M,0.39%
01/10/2015,"7,341.94","7,404.14","7,444.42","7,335.24",114.79M,-0.84%
30/09/2015,"7,404.14","7,337.21","7,414.55","7,337.21",96.18M,0.91%
29/09/2015,"7,337.21","7,442.71","7,442.71","7,282.31",97.66M,-1.42%
21/09/2015,"7,442.71","7,365.98","7,443.79","7,368.40",148.36M,1.04%
20/09/2015,"7,365.98","7,470.19","7,469.46","7,343.35",162.04M,-1.40%
17/09/2015,"7,470.19","7,525.32","7,558.70","7,459.49",199.47M,-0.73%
16/09/2015,"7,525.32","7,547.78","7,629.17","7,518.88",205.85M,-0.30%
15/09/2015,"7,547.78","7,549.86","7,569.32","7,457.99",202.46M,-0.03%
14/09/2015,"7,549.86","7,668.22","7,669.11","7,545.24",181.14M,-1.54%
13/09/2015,"7,668.22","7,718.40","7,812.16","7,667.29",214.19M,-0.65%
10/09/2015,"7,718.40","7,748.92","7,748.92","7,635.96",77.04M,-0.39%
09/09/2015,"7,748.92","7,578.37","7,759.30","7,578.37",325.39M,2.25%
08/09/2015,"7,578.37","7,483.50","7,581.67","7,452.49",242.48M,1.27%
07/09/2015,"7,483.50","7,428.78","7,556.36","7,428.78",217.53M,0.74%
06/09/2015,"7,428.78","7,383.86","7,455.94","7,330.35",141.42M,0.61%
03/09/2015,"7,383.86","7,367.55","7,459.52","7,367.55",173.99M,0.22%
02/09/2015,"7,367.55","7,438.43","7,438.43","7,227.83",205.14M,-0.95%
01/09/2015,"7,438.43","7,522.47","7,601.84","7,435.31",217.42M,-1.12%
31/08/2015,"7,522.47","7,690.40","7,690.40","7,492.66",181.83M,-2.18%
30/08/2015,"7,690.40","7,604.32","7,953.43","7,604.32",265.32M,1.13%
27/08/2015,"7,604.32","7,384.46","7,762.96","7,384.46",336.18M,2.98%
26/08/2015,"7,384.46","7,543.05","7,573.95","7,361.45",347.74M,-2.10%
25/08/2015,"7,543.05","7,024.60","7,562.81","7,014.08",558.70M,7.38%
